62324196,125478,130776,18263,125436,130796,18260,125454,130802,18259,1244,82059370682557532,864691136089800785,81989001938403966,864691137021063022
101349030,146332,101488,19054,146366,101550,19055,146382,101576,19056,244,84870134853950955,864691135368307276,84870203573430309,864691137021063022
81330409,132226,122894,17255,132248,122920,17259,132290,122992,17257,6264,82973064711036670,864691135614759392,82973064711035665,864691137021063022
87493662,134676,132880,17931,134730,132858,17934,134776,132884,17937,3492,83255914211102677,864691135113245284,83326282955294782,864691137021063022
441718050,344972,131726,20311,345000,131738,20314,344982,131794,20317,21400,112177262178509515,864691135395948174,112177330897985910,864691135645673199
389848617,318670,111120,18570,318654,111088,18563,318688,111048,18566,7436,108585707244819444,864691134147710065,108585707244816977,864691135645673199
403550989,324560,126404,18567,324630,126472,18566,324682,126536,18572,3820,109361825015065261,864691136249627326,109432193759259861,864691135645673199
372728217,306080,102770,24870,306074,102734,24867,305998,102742,24869,9580,106825389934224108,864691134101451099,106825389934213038,864691135885111664
94738836,139470,122652,15194,139524,122692,15198,139532,122640,15204,1000,83958226860990335,864691134696037278,83958226861002499,864691136117004196
373753366,304660,144354,25091,304634,144310,25086,304590,144340,25083,1928,106619850046064968,864691136535751330,106619849979549316,864691135885111664
59377395,121004,155954,19370,121034,156008,19370,121050,156032,19377,4572,81429419373594386,864691136027728465,81429419373600796,864691136989989525
390987961,315394,114294,19881,315350,114226,19877,315292,114244,19879,31508,108093538486937200,864691135363533842,108093538486932090,864691135645673199
451118809,352488,95978,18191,352452,95999,18187,352482,95974,18180,5496,113228051428743989,864691135133024916,113228051428740922,864691135645673199
113266009,150766,233646,20461,150757,233662,20456,150774,233624,20458,6104,85521183311172078,864691136925414730,85521183311165446,864691135568681196
394267594,316016,171922,21795,315968,171930,21799,316000,171854,21803,2956,108242041544464315,864691135544119794,108242041544469765,864691135885111664
88150016,138436,122422,17235,138460,122450,17229,138422,122466,17231,6200,83817420921677885,864691134609480954,83817420921675849,864691137021063022
98942430,140364,238618,19546,140306,238640,19552,140298,238582,19547,17156,84114495554852402,864691135251005280,84044126810660756,864691135568681196
86717884,134624,115964,17353,134566,115964,17350,134526,115924,17355,2480,83253646334634356,864691135211822247,83253646334633185,864691137021063022
92396511,140670,100032,20104,140744,99974,20111,140766,99954,20105,15652,84095872643826344,864691133847118178,84095872643828333,864691137021063022
373077012,304974,139240,25071,304936,139210,25065,304926,139158,25066,5852,106689531528966721,864691136907653998,106689531528967714,864691135885111664
72963012,126386,128554,17222,126396,128526,17215,126410,128532,17211,3652,82129395695084441,864691136095578705,82129395695076525,864691136989989525
102488965,144010,127232,19043,144056,127250,19043,144084,127258,19036,5000,84592164570566741,864691134690357079,84592164570553177,864691137021063022
353703886,292632,168634,23707,292702,168556,23709,292758,168512,23709,13784,105004598544237119,864691134539585545,105004598544249787,864691135885111664
63565609,123782,100652,17951,123686,100662,17949,123714,100632,17952,10088,81773841256344971,864691134563837627,81773841256349137,864691136989989525
413297192,328034,96022,19882,328108,96026,19881,328136,96090,19887,17304,109850351909686957,864691134841208365,109850351909696500,864691135645673199
78138789,131552,133958,15874,131566,133962,15871,131530,133998,15871,1664,82833838916507720,864691136833463524,82833838849990992,864691136117004196
411466565,330968,124246,20276,330984,124274,20277,330968,124244,20284,9712,110276344012994123,864691133221433749,110276344013005005,864691135645673199
